ill.asset	2.514629927633716	322.4804227083137
commercial.real.estate_ES	4.216730347645224	301.3833151093146
residential.mortgage_ES	4.498887544165036	302.4219836691962
commercial.real.estate_GB	5.054151017361594	136.0709074411934
commercial.real.estate_DE	5.220914235239696	114.6740965981672
DE018	5.220914235239696	108.8808527499375
FR013	5.220914235239696	107.4370533036692
commercial.real.estate_US	5.220914235239696	137.8614643972566
commercial.real.estate_R5	5.309817760381364	141.1998832095236
commercial.real.estate_FR	5.402857791651149	124.4941823070496
GB088	5.500438119990013	108.3345997861217
DE017	5.500438119990013	107.7611738848467
residential.mortgage_R5	5.603024708765115	172.5344194581563
FR014	5.603024708765115	117.190638204938
AT001	5.711159151305666	204.3642875473562
GB090	5.825475978985564	139.0650836697159
GB089	5.946725222618433	130.0573960370243
commercial.real.estate_NL	5.946725222618433	124.2926558470248
DE023	6.075802264893575	139.2268203601086
NL047	6.075802264893575	116.8841457699135
FR016	6.075802264893575	183.0809272083585
residential.mortgage_GB	6.075802264893575	138.5516117432692
AT002	6.213788007867478	209.5329682510273
SE085	6.213788007867478	237.5355185792689
SE086	6.213788007867478	148.0656181585797
DK008	6.213788007867478	147.6953283879308
commercial.real.estate_IT	6.213788007867478	52.66856229377822
NL048	6.362003952174923	139.5261781073301
FR015	6.362003952174923	94.91406767632799
DE024	6.362003952174923	104.8840545850734
DE021	6.362003952174923	104.1252081800966
ES059	6.362003952174923	171.1509769197263
commercial.real.estate_LU	6.362003952174923	105.6465927807802
BE005	6.522089367521995	184.2127206128201
residential.mortgage_E5	6.522089367521995	233.370233295271
PT054	6.696112121501255	173.0761942726885
GR030	6.696112121501255	228.5003533794157
SE087	6.696112121501255	240.3315705800984
residential.mortgage_GR	6.696112121501255	213.0343074420997
commercial.real.estate_SE	6.696112121501255	140.0875219699815
residential.mortgage_DE	6.886732481109904	103.3007032497442
commercial.real.estate_PL	6.886732481109904	139.8960324765154
IT041	6.886732481109904	79.71926929758426
SE084	6.886732481109904	148.9216803913742
commercial.real.estate_GR	6.886732481109904	214.4413091546618
DE019	7.097453512425557	104.7286699933637
GR031	7.097453512425557	228.6304532561493
ES060	7.097453512425557	171.2473968280261
residential.mortgage_FR	7.097453512425557	139.7464274873832
residential.mortgage_IT	7.097453512425557	50.62896414528625
residential.mortgage_PL	7.097453512425557	87.8372554276644
residential.mortgage_PT	7.097453512425557	174.8923699084647
commercial.real.estate_PT	7.097453512425557	174.7071148432761
DK011	7.333019583738324	140.4546249436988
DE022	7.333019583738324	104.6447257586642
DE020	7.333019583738324	104.8409863554903
IE037	7.333019583738324	140.1364363648568
IT040	7.333019583738324	223.8793609735052
commercial.real.estate_IE	7.333019583738324	135.0301782289879
CY007	7.333019583738324	217.7277934917509
commercial.real.estate_E5	7.333019583738324	224.3229692838459
commercial.real.estate_E3	7.333019583738324	104.6682434122296
commercial.real.estate_JP	7.333019583738324	115.4151129465484
residential.mortgage_RO	7.600082368987369	224.0435132017116
IE038	7.600082368987369	140.1331857442331
ES064	7.600082368987369	172.4287892805909
GR033	7.600082368987369	227.8185920879511
PT053	7.600082368987369	174.6511770063109
residential.mortgage_IE	7.600082368987369	137.7850239510002
residential.mortgage_US	7.600082368987369	132.3159813850178
residential.mortgage_BG	7.600082368987369	228.9888330227363
residential.mortgage_HU	7.908383728641885	195.8913941566209
DE027	7.908383728641885	105.8748986197131
DE025	7.908383728641885	139.9291231772274
PT055	7.908383728641885	171.6996890326414
GR032	7.908383728641885	219.0914183661236
BE004	7.908383728641885	103.9861035790483
HU036	7.908383728641885	224.0919704752858
CY006	7.908383728641885	218.0108122681929
residential.mortgage_NL	7.908383728641885	123.1011029725816
commercial.real.estate_A1	7.908383728641885	131.9912862166275
residential.mortgage_BE	7.908383728641885	106.5652237403014
residential.mortgage_NO	7.908383728641885	158.1252512304534
commercial.real.estate_M1	7.908383728641885	140.2098060094431
commercial.real.estate_DK	7.908383728641885	154.1175565630361
residential.mortgage_DK	7.908383728641885	153.7366880748987
residential.mortgage_E3	7.908383728641885	104.5344108284624
residential.mortgage_SK	8.273026842229795	222.002489801467
commercial.real.estate_AT	8.273026842229795	192.529852023183
NL050	8.273026842229795	125.1341517900044
IE039	8.273026842229795	135.4885844088068
GB091	8.273026842229795	144.8419772711986
NO051	8.273026842229795	157.1684365467932
ES065	8.273026842229795	164.8939678094702
residential.mortgage_SE	8.273026842229795	160.1265048589542
commercial.real.estate_BE	8.273026842229795	109.9290270377105
commercial.real.estate_NO	8.273026842229795	156.9708991857357
residential.mortgage_A1	8.273026842229795	117.8435129657907
commercial.real.estate_FI	8.273026842229795	148.7064342454653
residential.mortgage_SI	8.719313944858214	275.3764323141083
residential.mortgage_CZ	8.719313944858214	189.0995408363699
commercial.real.estate_RO	8.719313944858214	231.5322186048564
commercial.real.estate_HU	8.719313944858214	205.5785603619978
commercial.real.estate_CZ	8.719313944858214	202.1553709049491
ES079	8.719313944858214	280.5074818640038
DK009	8.719313944858214	154.6089753859654
residential.mortgage_CY	8.719313944858214	219.1775971636633
residential.mortgage_LU	8.719313944858214	99.39337163432535
residential.mortgage_FI	8.719313944858214	151.328262491963
AT003	9.294678089761776	191.2211871530543
DE029	9.294678089761776	107.2062889296209
DE028	9.294678089761776	122.9330830894924
IT044	9.294678089761776	49.35318821129857
IT043	9.294678089761776	51.25087738222781
IT042	9.294678089761776	47.78513736165426
NL049	9.294678089761776	121.0617593671864
PL052	9.294678089761776	90.75259181703136
SI057	9.294678089761776	275.7922139048134
PT056	9.294678089761776	176.6954118635512
