bank_id,asset,exposure
GR030,direct.sovereign.derivatives_GR,422435308.9556
GR030,inst.client_A1,3019812
GR030,inst.client_AT,9728444
GR030,inst.client_BE,80816179
GR030,inst.client_BG,69900655
GR030,inst.client_CY,18999694
GR030,inst.client_CZ,1673361
GR030,inst.client_DE,868802709
GR030,inst.client_DK,2060673
GR030,inst.client_E3,154928202.21
GR030,inst.client_E5,110309481
GR030,inst.client_ES,19477752
GR030,inst.client_FI,3894736
GR030,inst.client_FR,310797600
GR030,inst.client_GB,873420228
GR030,inst.client_GR,414190000
GR030,inst.client_HU,22461474
GR030,inst.client_IE,85762727
GR030,inst.client_IS,249118.99000000002
GR030,inst.client_IT,53085387
GR030,inst.client_JP,191914638
GR030,inst.client_LU,82334118
GR030,inst.client_NL,64199082.00000001
GR030,inst.client_NO,1683011
GR030,inst.client_PL,39776171
GR030,inst.client_R5,122678.8
GR030,inst.client_RO,69691748
GR030,inst.client_SE,2294234
GR030,inst.client_US,282418489
GR030,sovereign_A1,28628042.676599998
GR030,sovereign_BG,267704867.7318
GR030,sovereign_DE,516178055
GR030,sovereign_E5,1358110894.6290002
GR030,sovereign_FR,319671994.876
GR030,sovereign_GR,360414667.73
GR030,sovereign_HU,71849588.1274
GR030,sovereign_LT,55347420
GR030,sovereign_M1,6819.6316
GR030,sovereign_PL,694428309.9927
GR030,sovereign_RO,746557215.3562
GR030,sovereign_US,80194458.165
GR031,corporate_BG,988261379.2029
GR031,corporate_CY,468206447.155
GR031,corporate_DE,48181085.795
GR031,corporate_E5,6428821012.9347
GR031,corporate_ES,4694046.44
GR031,corporate_GB,735919695.0148001
GR031,corporate_GR,14345752670.4354
GR031,corporate_HU,21225658.37
GR031,corporate_IT,2995148.19
GR031,corporate_LU,125610738.54
GR031,corporate_MT,37278621.690000005
GR031,corporate_NL,211643335.08339998
GR031,corporate_NO,36484782.97
GR031,corporate_R5,1803947644.8209
GR031,corporate_RO,587999748.9869001
GR031,corporate_US,109370916.115
GR031,direct.sovereign.derivatives_GR,579090932.3694
GR031,inst.client_A1,108725573.8113
GR031,inst.client_AT,15627017.964
GR031,inst.client_BE,9038573.9811
GR031,inst.client_BG,25806789.545
GR031,inst.client_CY,60664300.68
GR031,inst.client_CZ,681810.1636
GR031,inst.client_DE,295365281.2377
GR031,inst.client_DK,11358053.4057
GR031,inst.client_E5,388603486.862
GR031,inst.client_ES,543554.015
GR031,inst.client_FI,1150809.26
GR031,inst.client_FR,118000000
GR031,inst.client_GB,1408067974.7725
GR031,inst.client_GR,3549303145.5179996
GR031,inst.client_HU,10559929.135000002
GR031,inst.client_IE,40000000
GR031,inst.client_IT,40707844.061000004
GR031,inst.client_JP,7457124.0847000005
GR031,inst.client_LU,94683318.27
GR031,inst.client_MT,1078147.49
GR031,inst.client_NL,219868582.141
GR031,inst.client_NO,9071143.7654
GR031,inst.client_PL,1111108.596
GR031,inst.client_PT,19776558.02
GR031,inst.client_R5,312930418.6056
GR031,inst.client_RO,6934187.125
GR031,inst.client_SE,4837070.2274
GR031,inst.client_US,1845553555.9596999
GR031,sovereign_A1,40359430.128
GR031,sovereign_BG,158995439.4842
GR031,sovereign_CY,263399700
GR031,sovereign_DE,236623369.66
GR031,sovereign_E5,7311908775.3967
GR031,sovereign_GR,4308172040.747601
GR031,sovereign_HU,12407000
GR031,sovereign_IE,36180000
GR031,sovereign_PL,9980600
GR031,sovereign_RO,373109660
GR032,corporate_BG,442911943
GR032,corporate_CY,2081195000.0000002
GR032,corporate_E5,416000000
GR032,corporate_GB,2177500000
GR032,corporate_GR,15853246976.0709
GR032,corporate_R5,1519361402
GR032,corporate_RO,2044120404
GR032,corporate_US,149700000
GR032,direct.sovereign.derivatives_GR,150000000
GR032,inst.client_A1,15424806.719999999
GR032,inst.client_AT,9959996.33
GR032,inst.client_BG,35563957.77
GR032,inst.client_CY,123674733
GR032,inst.client_DE,178871849.8
GR032,inst.client_E5,124234838.10000001
GR032,inst.client_ES,13244435.37
GR032,inst.client_FR,200000000
GR032,inst.client_GB,388759431.8839
GR032,inst.client_GR,1248000000
GR032,inst.client_IE,25091637.51
GR032,inst.client_IT,23221381.130000003
GR032,inst.client_JP,2588427.73
GR032,inst.client_LU,14180755.59
GR032,inst.client_LV,3027706.06
GR032,inst.client_NL,70972359.29
GR032,inst.client_NO,914224.36
GR032,inst.client_PT,10914737.690000001
GR032,inst.client_R5,121000000
GR032,inst.client_RO,204634793.25
GR032,inst.client_SE,1078562
GR032,inst.client_US,677000000
GR032,sovereign_CY,64791499.6976
GR032,sovereign_E5,343667741.1487
GR032,sovereign_GR,2811744652.426
GR032,sovereign_RO,717784393.8435
GR033,corporate_A1,81385772.75999999
GR033,corporate_BG,731737217.9
GR033,corporate_CY,1177884070.17
GR033,corporate_DE,28175021.919999998
GR033,corporate_E3,100540481.38000001
GR033,corporate_E5,739865692.5300001
GR033,corporate_GB,384461035.48999995
GR033,corporate_GR,9698228446.83
GR033,corporate_HU,32421219.5
GR033,corporate_IT,2078208.2000000002
GR033,corporate_LU,9442000
GR033,corporate_M1,401610880.27
GR033,corporate_MT,24488696.470000003
GR033,corporate_NL,4077000
GR033,corporate_R5,2457306218.4700003
GR033,corporate_RO,1675542496.73
GR033,corporate_US,205762587.53
GR033,direct.sovereign.derivatives_GR,130000000
GR033,inst.client_BG,39000000
GR033,inst.client_DE,254131.44999999998
GR033,inst.client_E3,41403940.87
GR033,inst.client_E5,123127303.38
GR033,inst.client_GB,2468349.04
GR033,inst.client_GR,914000000
GR033,inst.client_IT,11974255.35
GR033,inst.client_NO,3206018.52
GR033,inst.client_PL,4536257.6
GR033,inst.client_R5,400411819.06
GR033,inst.client_RO,35521148.47
GR033,inst.client_SE,1561758.3399999999
GR033,inst.client_US,3986024.9200000004
GR033,sovereign_BG,13740275.6995
GR033,sovereign_CY,22000000
GR033,sovereign_E5,242631131.3154
GR033,sovereign_GR,2406400273.6644
GR033,sovereign_R5,53158079.8126
GR033,sovereign_RO,783113590.0499
GR034,corporate_E5,3000000
GR034,corporate_GR,2198600000
GR034,corporate_M1,10000000
GR034,corporate_R5,43900000
GR034,corporate_RO,16800000
GR034,inst.client_AT,168640.7113
GR034,inst.client_BE,600000
GR034,inst.client_CY,17200000
GR034,inst.client_DE,19100000
GR034,inst.client_DK,1900000
GR034,inst.client_E5,15000000
GR034,inst.client_ES,300000
GR034,inst.client_FI,100000
GR034,inst.client_FR,45000000
GR034,inst.client_GB,228300000
GR034,inst.client_GR,1149900000
GR034,inst.client_IE,2600000
GR034,inst.client_IT,10400000
GR034,inst.client_JP,2300000
GR034,inst.client_LV,1500000
GR034,inst.client_NL,100000
GR034,inst.client_NO,100000
GR034,inst.client_R5,5600000
GR034,inst.client_RO,43000000
GR034,inst.client_SI,1700000
GR034,inst.client_US,112000000
GR034,sovereign_DE,22000000
GR034,sovereign_GR,2069254000
GR035,corporate_GB,6000000
GR035,corporate_GR,973000000
GR035,corporate_NL,32000000
GR035,corporate_R5,41000000
GR035,inst.client_DE,86620000
GR035,inst.client_GB,40360000
GR035,inst.client_GR,998440000
GR035,inst.client_LU,206100000
GR035,inst.client_R5,114200000
GR035,sovereign_DE,46680000
GR035,sovereign_GR,168000000
GR035,sovereign_R5,80000000
HU036,corporate_BG,1093922458.7884
HU036,corporate_E5,2605864380.9603
HU036,corporate_HU,2790691830.4204
HU036,corporate_R5,432197636.3824
HU036,corporate_RO,363677781.3581
HU036,corporate_SK,359200553.42209995
HU036,inst.client_BG,78202516.9995
HU036,inst.client_E5,369053611.556
HU036,inst.client_HU,702862924.3174
HU036,inst.client_R5,1183205914.6179
HU036,inst.client_RO,93499648.10080001
HU036,inst.client_SK,26978496.3339
HU036,sovereign_BG,253611889.9551
HU036,sovereign_E5,826645354.745
HU036,sovereign_HU,6653419944.7798
HU036,sovereign_SK,86622154.296
IE037,corporate_A1,45332302.6753
IE037,corporate_AT,9257927.92
IE037,corporate_BE,116947136.74499999
IE037,corporate_BG,20102925.27
IE037,corporate_CY,31837707.18
IE037,corporate_DE,546148785.604
IE037,corporate_DK,66013882.05540001
IE037,corporate_ES,317780728.415
IE037,corporate_FI,5067949.22
IE037,corporate_FR,495476699.2338
IE037,corporate_GB,4150228491.7448997
IE037,corporate_HU,50109649.7861
IE037,corporate_IE,4053949967.5023
IE037,corporate_IT,65431663.2349
IE037,corporate_JP,175841689.6208
IE037,corporate_LU,96960595.1837
IE037,corporate_M1,147397520.80089998
IE037,corporate_MT,18705500.675
IE037,corporate_NL,325778459.90470004
IE037,corporate_NO,21270224.325200003
IE037,corporate_PL,18229946.1873
IE037,corporate_PT,39130632.985
IE037,corporate_R5,1153783299.5742998
IE037,corporate_RO,22452609.9779
IE037,corporate_SE,50928955.6145
IE037,corporate_US,6328917859.1935
IE037,direct.sovereign.derivatives_IE,96580000
IE037,inst.client_A1,10214591.9459
IE037,inst.client_AT,123751250.8489
IE037,inst.client_BE,317310407.2626
IE037,inst.client_BG,25002640.970000003
IE037,inst.client_DE,1226794950.1075
IE037,inst.client_DK,146612595.146
IE037,inst.client_E5,1057267.02
IE037,inst.client_ES,974897964.4800999
IE037,inst.client_FR,1379907184.6201
IE037,inst.client_GB,1728241068.583
IE037,inst.client_HU,1575029.71
IE037,inst.client_IE,1645389109.5148
IE037,inst.client_IT,483151494.4111
IE037,inst.client_JP,30400523.5975
IE037,inst.client_LV,42145.62
IE037,inst.client_NL,224890539.7037
IE037,inst.client_NO,4984568.5354
IE037,inst.client_PL,4410
IE037,inst.client_PT,205706814.1113
IE037,inst.client_R5,968891814.0685
IE037,inst.client_SE,306430249.55520004
IE037,inst.client_US,1471323928.9094
IE038,corporate_A1,256039859.92999998
IE038,corporate_AT,39766.11
IE038,corporate_BE,70357215.09
IE038,corporate_CY,52395984.31
IE038,corporate_DE,869661645.1999999
IE038,corporate_DK,43705563.82
IE038,corporate_E5,70215381.53999999
IE038,corporate_ES,580944893.14
IE038,corporate_FI,130802264.77
IE038,corporate_FR,1774090873.32
IE038,corporate_GB,10373267793.26
IE038,corporate_GR,182336429.57500002
IE038,corporate_HU,37096777.6
IE038,corporate_IE,12346929790.625
IE038,corporate_IT,156480411.21
IE038,corporate_JP,130027.32
IE038,corporate_LU,177729898.555
IE038,corporate_M1,70474849.39999999
IE038,corporate_MT,18388226.1
IE038,corporate_NL,657778285.12
IE038,corporate_NO,107807060.26
IE038,corporate_PT,125000000
IE038,corporate_R5,1025969776.035
IE038,corporate_SE,262497471.19
IE038,corporate_US,3850873521.06
IE038,inst.client_A1,9685824.02
IE038,inst.client_AT,76004733.88000001
IE038,inst.client_BE,358099623.56
IE038,inst.client_DE,1212923508.06
IE038,inst.client_DK,331697494.05
IE038,inst.client_E5,64704070.70999999
IE038,inst.client_ES,1220998177.09
IE038,inst.client_FI,98426406.77999999
IE038,inst.client_FR,1909557465.3999999
IE038,inst.client_GB,6039947074.64
IE038,inst.client_IE,870411383.25
IE038,inst.client_IT,693825543.2099999
IE038,inst.client_JP,2378108.5599999996
IE038,inst.client_M1,21350.59
IE038,inst.client_NL,1254261528.99
IE038,inst.client_NO,404081313.59
IE038,inst.client_PT,245881857.07
IE038,inst.client_R5,1141697071.05
IE038,inst.client_SE,363483141.71999997
IE038,inst.client_US,955818371.21
IE038,sovereign_FR,42000000
IE038,sovereign_GB,1106000000
IE038,sovereign_IE,6538600000
IE038,sovereign_IT,60000000
IE038,sovereign_SE,12000000
IE039,corporate_GB,17000000
IE039,corporate_IE,309000000
IE039,corporate_US,16000000
IE039,inst.client_DE,168000000
IE039,inst.client_DK,14000000
IE039,inst.client_ES,71000000
IE039,inst.client_FR,28000000
IE039,inst.client_GB,506000000
IE039,inst.client_IE,3887000000
IE039,inst.client_IT,117000000
IE039,inst.client_JP,129000000
IE039,inst.client_NL,60000000
IE039,inst.client_PT,231000000
IE039,inst.client_R5,105000000
IE039,inst.client_US,811000000
IE039,sovereign_AT,526000000
IE039,sovereign_DE,632000000
IE039,sovereign_FR,308000000
IE039,sovereign_IE,3704000000
IE039,sovereign_NL,312000000
IE039,sovereign_PL,160000000
IT040,corporate_A1,1834912003.0414999
IT040,corporate_AT,327662662.2155
IT040,corporate_BE,995921923.7328
IT040,corporate_BG,32000702.7703
IT040,corporate_CY,56808372.2634
IT040,corporate_CZ,95527053.6065
IT040,corporate_DE,4282190675.4876
IT040,corporate_DK,141955089.75800002
IT040,corporate_E5,8540101818.7261
IT040,corporate_EE,62957.61
IT040,corporate_ES,4432862983.0442
IT040,corporate_FI,183836176.90489998
IT040,corporate_FR,5043854192.727099
IT040,corporate_GB,7131807362.288
IT040,corporate_GR,375230891.9785
IT040,corporate_HU,3745786494.4686
IT040,corporate_IE,994581135.3192999
IT040,corporate_IT,154152371101.179
IT040,corporate_JP,584313283.4068
IT040,corporate_LT,24802751.4
IT040,corporate_LU,2407489699.9776
IT040,corporate_LV,423002.89
IT040,corporate_M1,1704850048.9047
IT040,corporate_MT,135488886.1458
IT040,corporate_NL,4266208066.0903
IT040,corporate_NO,308995934.4097
IT040,corporate_PL,410706710.8354
IT040,corporate_PT,538770083.386
IT040,corporate_R5,7521446110.8876
IT040,corporate_RO,285467300.84900004
IT040,corporate_SE,795503257.2542
IT040,corporate_SI,1364271963.3243
IT040,corporate_SK,3900185110.6482
IT040,corporate_US,12823529218.6842
IT040,direct.sovereign.derivatives_GR,17667851.299999997
IT040,direct.sovereign.derivatives_IT,915251895.704
IT040,inst.client_A1,3290913795.5385
IT040,inst.client_AT,357808758.4324
IT040,inst.client_BE,678159516.9163
IT040,inst.client_BG,878228.675
IT040,inst.client_CY,2665193.15
IT040,inst.client_CZ,51208379.52
IT040,inst.client_DE,3140036664.8126
IT040,inst.client_DK,427941877.4221
IT040,inst.client_E5,3670670865.8392
IT040,inst.client_EE,16864.495
IT040,inst.client_ES,1324543034.3158
IT040,inst.client_FI,62460108.6141
IT040,inst.client_FR,23152089483.9793
IT040,inst.client_GB,10660643762.425299
IT040,inst.client_GR,27636134.84
IT040,inst.client_HU,303167174.2671
IT040,inst.client_IE,58928330.3885
IT040,inst.client_IT,49310278596.992195
IT040,inst.client_JP,113330986.571
IT040,inst.client_LT,97198.62
IT040,inst.client_LU,1545710008.6745
IT040,inst.client_LV,8298040.609999999
IT040,inst.client_M1,1071778364.9000001
IT040,inst.client_MT,35699291.465
IT040,inst.client_NL,566997893.2530999
IT040,inst.client_NO,404081242.7256
IT040,inst.client_PL,79551444.90239999
IT040,inst.client_PT,905914611.3831
IT040,inst.client_R5,5680457351.7021
IT040,inst.client_RO,105585729.9135
IT040,inst.client_SE,374951889.37939996
IT040,inst.client_SI,293105865.605
IT040,inst.client_SK,103735079.8989
IT040,inst.client_US,2099901439.8713002
IT040,sovereign_A1,11778405.2936
IT040,sovereign_AT,99457118.50940001
IT040,sovereign_BE,78239837.7448
IT040,sovereign_CZ,53830000
IT040,sovereign_DE,339610988.2045
IT040,sovereign_DK,303224.1712
IT040,sovereign_E3,1994641575.8069
IT040,sovereign_E5,953372943.8268
IT040,sovereign_ES,14250722.7108
IT040,sovereign_FI,18539.6809
IT040,sovereign_FR,23456732.6174
IT040,sovereign_GB,115664427.2216
IT040,sovereign_GR,878350972.6893
IT040,sovereign_HU,607625114.0842999
IT040,sovereign_IE,227531384.3964
IT040,sovereign_IT,55399310415.773705
IT040,sovereign_JP,1697960600.9976
IT040,sovereign_LT,39723462.1744
IT040,sovereign_M1,103925815.057
IT040,sovereign_NL,20897546.918
IT040,sovereign_NO,211938.89599999998
IT040,sovereign_PL,398718040.8206
IT040,sovereign_PT,95448632.0544
IT040,sovereign_R5,1475350381.7347
IT040,sovereign_RO,121457533.2544
IT040,sovereign_SE,49855951.7112
IT040,sovereign_SI,183935547.3766
IT040,sovereign_SK,2800205742.9351997
IT040,sovereign_US,349736339.17939997
IT041,corporate_AT,24927872669.6898
IT041,corporate_DE,46056427162.2103
IT041,corporate_E5,18422316139.284603
IT041,corporate_IT,108213776482.35
IT041,corporate_R5,96303851170.9607
IT041,direct.sovereign.derivatives_AT,162000000
IT041,direct.sovereign.derivatives_DE,106000000
IT041,direct.sovereign.derivatives_ES,2000000
IT041,direct.sovereign.derivatives_IT,1322000000
IT041,direct.sovereign.derivatives_PT,10000000
IT041,inst.client_AT,2715076357.3999996
IT041,inst.client_DE,15339778891.8099
IT041,inst.client_E5,2483863907.5401
IT041,inst.client_IT,50803010054.72
IT041,inst.client_R5,35365275434.700005
IT041,sovereign_AT,4210519525.5397
IT041,sovereign_BE,342579002.0462
IT041,sovereign_BG,334545391.7037
IT041,sovereign_CY,22932366.6682
IT041,sovereign_CZ,3321209835.1007
IT041,sovereign_DE,31776804549.4
IT041,sovereign_DK,1089133.3638
IT041,sovereign_E3,14758421.18
IT041,sovereign_E5,4919777814.463599
IT041,sovereign_ES,3763507084.8652997
IT041,sovereign_FI,184278625.02029997
IT041,sovereign_FR,316921383.9461
IT041,sovereign_GB,60082716.1906
IT041,sovereign_GR,770163199.5246999
IT041,sovereign_HU,1094987140.9053001
IT041,sovereign_IE,95358214.3364
IT041,sovereign_IS,116992003.028
IT041,sovereign_IT,69877567043.2918
IT041,sovereign_JP,29105.298000000003
IT041,sovereign_LT,1472032.3377999999
IT041,sovereign_LV,270389.3188
IT041,sovereign_M1,2278228.1341
IT041,sovereign_NL,259957522.72
IT041,sovereign_NO,2528168.2994
IT041,sovereign_PL,8082245520.829399
IT041,sovereign_PT,126073915.8087
IT041,sovereign_R5,145577058.2183
IT041,sovereign_RO,2208511699.8176
IT041,sovereign_SE,22386810.217800003
IT041,sovereign_SI,301611885.8694
IT041,sovereign_SK,949203143.0245
IT041,sovereign_US,664081643.857
IT042,corporate_IT,60481854113.332
IT042,direct.sovereign.derivatives_IT,34940000
IT042,inst.client_IT,12073834248.2265
IT042,sovereign_A1,600000
IT042,sovereign_AT,1400000
IT042,sovereign_BE,1200000
IT042,sovereign_DE,14600000
IT042,sovereign_E5,64599999.99999999
IT042,sovereign_ES,568600000
IT042,sovereign_FR,24000000
IT042,sovereign_GB,600000
IT042,sovereign_HU,47400000
IT042,sovereign_IT,48298200000
IT042,sovereign_LT,24400000
IT042,sovereign_LV,20800000
IT042,sovereign_M1,32000000
IT042,sovereign_NL,200000
IT042,sovereign_PL,22000000
IT042,sovereign_PT,403800000
IT042,sovereign_RO,21800000
IT042,sovereign_SE,1000000
IT042,sovereign_SK,17000000
IT042,sovereign_US,2200000
IT043,corporate_IT,49975257677.6297
IT043,corporate_R5,2202766090.4301
IT043,inst.client_FR,696147305.28
IT043,inst.client_IT,5636695815.9
IT043,inst.client_R5,1269623909
IT043,sovereign_DE,5865678.9458
IT043,sovereign_ES,396850843.718
IT043,sovereign_GR,158233067.7152
IT043,sovereign_IT,17715707355.6276
IT043,sovereign_US,13900000
IT044,corporate_IT,44217293586.439804
IT044,corporate_LU,1184404789.374
IT044,corporate_R5,2253727030.0952
IT044,inst.client_DE,317674111.84000003
IT044,inst.client_FR,589300350.6793
IT044,inst.client_GB,782216280.9
IT044,inst.client_IT,16936246557.479
IT044,inst.client_R5,830059655.13
IT044,inst.client_US,337844500.89
IT044,sovereign_DE,21075452
IT044,sovereign_GR,49105501.199999996
IT044,sovereign_IT,18657068644.0732
LU045,corporate_BE,31264000
LU045,corporate_DE,201610000
LU045,corporate_DK,21047000
LU045,corporate_ES,181748000
LU045,corporate_FI,14909000
LU045,corporate_FR,170964000
LU045,corporate_GB,123946000
LU045,corporate_HU,3169000
LU045,corporate_IT,33405000
LU045,corporate_JP,6793000
LU045,corporate_LU,1988369000
LU045,corporate_NL,129199000.00000001
LU045,corporate_NO,1936000
LU045,corporate_R5,80620000
LU045,corporate_SE,44892000
LU045,corporate_US,162436000
LU045,direct.sovereign.derivatives_IT,74160000
LU045,direct.sovereign.derivatives_SE,59994000
LU045,inst.client_A1,48018000
LU045,inst.client_AT,189743000
LU045,inst.client_BE,556579000
LU045,inst.client_CY,10000000
LU045,inst.client_CZ,4200
LU045,inst.client_DE,1763237000
LU045,inst.client_DK,763179000
LU045,inst.client_ES,1082956000
LU045,inst.client_FI,75791000
LU045,inst.client_FR,2378632000
LU045,inst.client_GB,2596531000
LU045,inst.client_GR,8000000
LU045,inst.client_HU,5000000
LU045,inst.client_IE,96167000
LU045,inst.client_IT,1193535000
LU045,inst.client_LU,255829000
LU045,inst.client_M1,20000000
LU045,inst.client_NL,1128014000
LU045,inst.client_NO,240480000
LU045,inst.client_PL,837000
LU045,inst.client_PT,235304000
LU045,inst.client_R5,1315356000
LU045,inst.client_SE,714307000
LU045,inst.client_SI,6431000
LU045,inst.client_US,946700000
LU045,sovereign_AT,165578000
LU045,sovereign_BE,256029999.99999997
LU045,sovereign_CY,18092000
LU045,sovereign_ES,333196000
LU045,sovereign_FR,52392000
LU045,sovereign_GR,169080000
LU045,sovereign_HU,52986000
LU045,sovereign_IT,3935018000
LU045,sovereign_LT,30448000
LU045,sovereign_LU,481836000
LU045,sovereign_LV,10314000
LU045,sovereign_NL,50186000
LU045,sovereign_PL,103608000
LU045,sovereign_PT,326966000
LU045,sovereign_SE,15980000
LU045,sovereign_SK,21698000
MT046,corporate_DE,27060339
MT046,corporate_GB,40272819
MT046,corporate_MT,284750000
MT046,inst.client_DE,49688305
MT046,inst.client_FR,52292108
MT046,inst.client_GB,108508563
MT046,inst.client_MT,294000000
MT046,inst.client_NL,108463037
MT046,inst.client_R5,257675388
MT046,inst.client_US,174957480
MT046,sovereign_A1,4008000
MT046,sovereign_CY,9022000
MT046,sovereign_GR,16363200
MT046,sovereign_HU,3712000
MT046,sovereign_IS,1940000
MT046,sovereign_MT,1187564000
MT046,sovereign_PL,20540000
MT046,sovereign_PT,5620000
MT046,sovereign_R5,2234000
MT046,sovereign_SK,9870000
MT046,sovereign_US,220000
NL047,corporate_A1,9809627473.7
NL047,corporate_BE,29162261588.5
NL047,corporate_DE,13208819077.83
NL047,corporate_E3,23165159409.25
NL047,corporate_E5,9586349315.81
NL047,corporate_M1,3517690488.68
NL047,corporate_NL,53981697520.8199
NL047,corporate_R5,70678131313.14
NL047,corporate_US,27472473581.04
NL047,direct.sovereign.derivatives_BE,-2358473.220000008
NL047,direct.sovereign.derivatives_DE,-194108068
NL047,direct.sovereign.derivatives_GR,29631450
NL047,direct.sovereign.derivatives_HU,4262282
NL047,direct.sovereign.derivatives_IE,16579630.559999999
NL047,direct.sovereign.derivatives_IT,-16830714
NL047,direct.sovereign.derivatives_NL,-52316316
NL047,inst.client_A1,8143683986.2
NL047,inst.client_BE,4932913734.89
NL047,inst.client_DE,16458863688.12
NL047,inst.client_E3,16726002939.42
NL047,inst.client_E5,2703042597.52
NL047,inst.client_M1,1218254644.46
NL047,inst.client_NL,1095799904
NL047,inst.client_R5,51872554581.92
NL047,inst.client_US,8604633913.84
NL047,sovereign_A1,5202260000
NL047,sovereign_AT,1797706950
NL047,sovereign_BE,16129137439.1
NL047,sovereign_BG,50180000
NL047,sovereign_CY,52606968
NL047,sovereign_CZ,1030142818.18
NL047,sovereign_DE,16783070716.599998
NL047,sovereign_DK,13780000
NL047,sovereign_E3,7835149561.940001
NL047,sovereign_E5,787440000
NL047,sovereign_ES,2942131419.08
NL047,sovereign_FI,118674778.88
NL047,sovereign_FR,16967886054.000002
NL047,sovereign_GR,1490132000.24
NL047,sovereign_HU,416713441.1
NL047,sovereign_IE,180440000
NL047,sovereign_IS,60990000
NL047,sovereign_IT,10836649890.5
NL047,sovereign_JP,367289633.54
NL047,sovereign_LT,21701935.200000003
NL047,sovereign_LV,40000
NL047,sovereign_M1,3987960000
NL047,sovereign_NL,19447166598.04
NL047,sovereign_PL,8807228884.980001
NL047,sovereign_PT,1385816000
NL047,sovereign_R5,5364086427.599999
NL047,sovereign_RO,532220000
NL047,sovereign_SE,10680000
NL047,sovereign_SI,199380933
NL047,sovereign_SK,387268860.9
NL047,sovereign_US,2883607191.2000003
NL048,corporate_A1,5413687401.74
NL048,corporate_AT,91815906.97
NL048,corporate_BE,1835055454.9963
NL048,corporate_CY,34437541.080000006
NL048,corporate_DE,3069852803.2602
NL048,corporate_DK,603087725.73
NL048,corporate_E3,2534736378.2000003
NL048,corporate_E5,555898557.86
NL048,corporate_ES,1157443579.5700002
NL048,corporate_FI,22275582.62
NL048,corporate_FR,2706856087.09
NL048,corporate_GB,3237099764.27
NL048,corporate_GR,5169179.62
NL048,corporate_HU,72777952.60000001
NL048,corporate_IE,2721210176.8324
NL048,corporate_IS,34173248.57
NL048,corporate_IT,799394543.34
NL048,corporate_JP,513624614.67
NL048,corporate_LI,1826253.3800000001
NL048,corporate_LU,1982055506.4299998
NL048,corporate_M1,7328022590.22
NL048,corporate_MT,821842.4199999999
NL048,corporate_NL,95177134841.7851
NL048,corporate_NO,235051970.74
NL048,corporate_PL,2419974539.38
NL048,corporate_PT,84850971.03
NL048,corporate_R5,25097161097.7903
NL048,corporate_RO,4716584.6
NL048,corporate_SE,169307722.61
NL048,corporate_US,25549151588.460003
NL048,direct.sovereign.derivatives_DE,2967549.2800000003
NL048,direct.sovereign.derivatives_FR,-31286509.939999998
NL048,direct.sovereign.derivatives_GB,10616620.38
NL048,direct.sovereign.derivatives_NL,25534577.220000003
NL048,direct.sovereign.derivatives_US,-61024.16
NL048,inst.client_A1,1867462110.18
NL048,inst.client_AT,87863679.24
NL048,inst.client_BE,457490002.66
NL048,inst.client_CY,1700.01
NL048,inst.client_CZ,9497.13
NL048,inst.client_DE,1421498462.02
NL048,inst.client_DK,73472033.14
NL048,inst.client_E3,2558474349.58
NL048,inst.client_E5,413190698.69
NL048,inst.client_EE,24336.06
NL048,inst.client_ES,1774430414.8700001
NL048,inst.client_FI,93475830.64
NL048,inst.client_FR,3065627152.3700004
NL048,inst.client_GB,7915085572.06
NL048,inst.client_GR,432159.22000000003
NL048,inst.client_HU,1903073.5999999999
NL048,inst.client_IE,223695004.56
NL048,inst.client_IS,1299049.5
NL048,inst.client_IT,385177046.36
NL048,inst.client_JP,658701895.3000001
NL048,inst.client_LI,10542083.46
NL048,inst.client_LU,102868429.16000001
NL048,inst.client_M1,1020730037.7
NL048,inst.client_NL,7387376662.32
NL048,inst.client_NO,228491424.85999998
NL048,inst.client_PL,164375117.13
NL048,inst.client_PT,106511600.09
NL048,inst.client_R5,1379191320.8200002
NL048,inst.client_RO,2925342.32
NL048,inst.client_SE,339969236.22999996
NL048,inst.client_US,5795927330.4
NL048,sovereign_A1,285294527.3352
NL048,sovereign_AT,455264031.568
NL048,sovereign_BE,522305629.38000005
NL048,sovereign_DE,16023581491.4477
NL048,sovereign_DK,32049930.514000002
NL048,sovereign_E3,1162531462.1552
NL048,sovereign_ES,306170291.96000004
NL048,sovereign_FI,1640542626.2
NL048,sovereign_FR,23909910724.339703
NL048,sovereign_GB,252697158.6812
NL048,sovereign_GR,713890635.6
NL048,sovereign_IE,101412745.336
NL048,sovereign_IS,80177597.18
NL048,sovereign_IT,863277880.2089999
NL048,sovereign_JP,5843077327.9276
NL048,sovereign_LU,21215280.3
NL048,sovereign_M1,1434030416.3600001
NL048,sovereign_NL,22260087180.569504
NL048,sovereign_NO,4588985.390400001
NL048,sovereign_PL,1404840834.4118
NL048,sovereign_PT,164126590.56
NL048,sovereign_SE,43214919.2338
NL048,sovereign_US,5598798434.1326
NL049,corporate_NL,48480657793.1583
NL049,direct.sovereign.derivatives_NL,214000000
NL049,inst.client_NL,9525862317.82
NL049,sovereign_AT,1598678790.18
NL049,sovereign_BE,3913753063.06
NL049,sovereign_DE,3040885251.32
NL049,sovereign_E3,232000000
NL049,sovereign_ES,197962860
NL049,sovereign_FI,224771925.98
NL049,sovereign_FR,4100794266.94
NL049,sovereign_GB,1878000000
NL049,sovereign_IE,256000000
