bank_id,asset,exposure
SE085,residential.mortgage_PL,328400.92230000003
SE085,residential.mortgage_PT,766268.8188
SE085,residential.mortgage_R5,2079872.5081999998
SE085,residential.mortgage_SE,31095298134.093
SE085,residential.mortgage_SI,109466.9741
SE085,residential.mortgage_US,44662525.4389
SE086,commercial.real.estate_DE,168502096.8381
SE086,commercial.real.estate_DK,621972774.4128001
SE086,commercial.real.estate_FI,1696192467.7703
SE086,commercial.real.estate_FR,302266458.2901
SE086,commercial.real.estate_GB,4303090542.8088
SE086,commercial.real.estate_NL,637415412.7377
SE086,commercial.real.estate_NO,5198514087.7345
SE086,commercial.real.estate_R5,626452386.6117
SE086,commercial.real.estate_SE,21742844402.1261
SE086,commercial.real.estate_US,4000000
SE086,ill.asset,14470949643.7621
SE086,residential.mortgage_DE,1808190.5081
SE086,residential.mortgage_DK,1829185555.3447
SE086,residential.mortgage_FI,2709906064.841
SE086,residential.mortgage_FR,23319576.028699998
SE086,residential.mortgage_GB,1001132831.2978
SE086,residential.mortgage_NL,23522136.3588
SE086,residential.mortgage_NO,6207851103.023601
SE086,residential.mortgage_R5,115397610.6843
SE086,residential.mortgage_SE,57537285515.450905
SE086,residential.mortgage_US,1456655.4013
SE087,commercial.real.estate_DK,2930499.4858
SE087,commercial.real.estate_E5,468036417.9481
SE087,commercial.real.estate_EE,1055126920.2284
SE087,commercial.real.estate_LT,629698823.4826
SE087,commercial.real.estate_LV,870442131.7832
SE087,commercial.real.estate_SE,12510307285.037498
SE087,ill.asset,24013360290.366898
SE087,residential.mortgage_DK,33156170.118699998
SE087,residential.mortgage_E5,302203863.2712
SE087,residential.mortgage_EE,2602190481.4803
SE087,residential.mortgage_LT,1509961449.7237
SE087,residential.mortgage_LU,18164270.553600002
SE087,residential.mortgage_LV,1505827625.5472
SE087,residential.mortgage_SE,63823056844.229805
SI057,commercial.real.estate_E3,81834.65400000001
SI057,ill.asset,6621002133.904144
SI057,residential.mortgage_A1,65451.240999999995
SI057,residential.mortgage_AT,20618.3911
SI057,residential.mortgage_BE,69338.4193
SI057,residential.mortgage_BG,479112.0675
SI057,residential.mortgage_CZ,159961.5367
SI057,residential.mortgage_DE,476117.9834
SI057,residential.mortgage_DK,36905.6735
SI057,residential.mortgage_E5,252380102.4461
SI057,residential.mortgage_ES,21962.2363
SI057,residential.mortgage_FR,67966.576
SI057,residential.mortgage_GB,24154.4627
SI057,residential.mortgage_GR,13356.7217
SI057,residential.mortgage_HU,4314.23
SI057,residential.mortgage_IE,398.84000000000003
SI057,residential.mortgage_IT,199769.00989999998
SI057,residential.mortgage_LV,54898.6079
SI057,residential.mortgage_M1,3366.1121000000003
SI057,residential.mortgage_PL,2493.3147999999997
SI057,residential.mortgage_PT,92.04
SI057,residential.mortgage_SE,44.9048332223299
SI057,residential.mortgage_SI,798342506.6886
SI057,residential.mortgage_SK,19291.9402
SI057,residential.mortgage_US,14805.306799999998
SI058,ill.asset,1759000000
SI058,residential.mortgage_SI,387000000
