FR013	11.66835940275743	194.0610324102821
DE017	11.97666076241195	179.0122584844556
GB088	12.1873817937276	188.9650885676758
GB089	12.26286244969329	173.4262899755498
corporate_ES	12.34130387599985	176.5019390498318
NL047	12.59697061901962	198.2606716177161
FR016	12.69001065028941	210.7456160480237
corporate_DE	12.69001065028941	177.3258585496433
corporate_US	12.69001065028941	178.2762829132176
inst.client_GB	12.69001065028941	191.7736736166903
corporate_R5	12.78759097862827	173.8444911704545
GB090	12.78759097862827	196.0257315574376
FR014	12.78759097862827	180.67192007865
inst.client_DE	12.78759097862827	181.3613692326304
sovereign_DE	12.99831200994393	176.860327464376
sovereign_IT	12.99831200994393	197.0812094706091
inst.client_R5	13.11262883762382	171.848075778101
BE004	13.23387808125669	202.7450708806255
DE018	13.36295512353183	177.5700797550013
corporate_GB	13.36295512353183	183.7317348070718
DK008	13.50094086650574	166.0994088195839
inst.client_FR	13.50094086650574	175.4933765521916
ES059	13.64915681081318	161.4903283183515
NL048	13.64915681081318	178.3611651340017
inst.client_ES	13.80924222616026	177.6737982998161
inst.client_US	13.80924222616026	176.8291429687638
sovereign_ES	13.80924222616026	173.9891878603272
IT041	13.98326498013951	175.8381752864695
IT040	14.17388533974816	183.741689412317
corporate_IT	14.17388533974816	187.5206451461135
corporate_FR	14.38460637106382	193.2362727052777
SE084	14.38460637106382	165.0306384667167
sovereign_FR	14.38460637106382	189.6813139195123
sovereign_US	14.38460637106382	186.5737137629655
corporate_E5	14.38460637106382	179.882714676056
corporate_A1	14.38460637106382	190.2298537030409
FR015	14.62017244237658	187.6332376468956
DE020	14.62017244237658	182.9338069332383
DE019	14.62017244237658	179.9710999819935
GB091	14.62017244237658	178.4044898713249
DE024	14.88723522762563	180.7924583001758
DE021	14.88723522762563	188.3127164884924
ES060	14.88723522762563	167.580625472781
corporate_NL	14.88723522762563	183.3112732174436
inst.client_IT	14.88723522762563	187.2565958891172
corporate_E3	14.88723522762563	192.9921887115231
sovereign_JP	14.88723522762563	185.108040709708
BE005	15.19553658728015	216.2265630472157
corporate_GR	15.19553658728015	180.0265422946897
sovereign_A1	15.19553658728015	186.8962528757137
sovereign_E3	15.19553658728015	174.9883234687302
sovereign_GB	15.19553658728015	173.2788779675042
corporate_M1	15.19553658728015	170.2127779065659
inst.client_A1	15.19553658728015	186.6640870459091
AT002	15.56017970086805	173.3643347496396
corporate_PT	15.56017970086805	108.8539386682347
SE086	15.56017970086805	169.9025563371911
sovereign_M1	15.56017970086805	169.1879170085149
sovereign_NL	15.56017970086805	185.359099138645
sovereign_PL	15.56017970086805	181.3426893915793
corporate_DK	15.56017970086805	163.6096575305832
corporate_SE	15.56017970086805	169.1583541091599
AT001	16.00646680349648	169.7117798044463
SE085	16.00646680349648	170.7422326356948
DE022	16.00646680349648	183.3269974193366
IE038	16.00646680349648	183.6373909979598
inst.client_NL	16.00646680349648	182.0251032489654
sovereign_BE	16.00646680349648	212.1000113965378
sovereign_PT	16.00646680349648	108.3446594962247
sovereign_R5	16.00646680349648	186.3639719657863
corporate_BE	16.00646680349648	212.5339196821447
